;Date;sentiment
1709;2015-05-26;-0.51575434
1710;2015-05-27;-0.58378863
1711;2015-05-28;-0.7079383
1712;2015-05-29;-0.39731246
1713;2015-06-01;-0.48729783
1714;2015-06-02;-0.053622194
1715;2015-06-03;-0.4121965
1716;2015-06-04;-0.124991
1717;2015-06-05;-0.40908295
1718;2015-06-08;-0.14212702
1719;2015-06-09;-0.42829052
1720;2015-06-10;-0.16287197
1721;2015-06-11;-0.121769086
1722;2015-06-12;-0.13008526
1723;2015-06-15;-0.6017758
1724;2015-06-16;-0.32431364
1725;2015-06-17;-0.34219906
1726;2015-06-18;-0.6236231
1727;2015-06-19;-0.37032777
1728;2015-06-22;-0.35512272
1729;2015-06-23;-0.57121706
1730;2015-06-24;-0.24736242
1731;2015-06-25;-0.35625237
1732;2015-06-26;-0.5164111
1733;2015-06-29;-0.259374
1734;2015-06-30;-0.5155977
1735;2015-07-01;0.1673733
1736;2015-07-02;-0.4234684
1737;2015-07-06;-0.67047274
1738;2015-07-07;-0.83690584
1739;2015-07-08;-0.19668245
1740;2015-07-09;-0.52279
1741;2015-07-10;-0.16095999
1742;2015-07-13;-0.50422114
1743;2015-07-14;0.074234106
1744;2015-07-15;-0.25500566
1745;2015-07-16;0.25754184
1746;2015-07-17;-0.3146403
1747;2015-07-20;-0.051263403
1748;2015-07-21;-0.46054626
1749;2015-07-22;-0.6920744
1750;2015-07-23;-0.3854882
1751;2015-07-24;-0.07180383
1752;2015-07-27;-0.3780311
1753;2015-07-28;-0.5759517
1754;2015-07-29;-0.855665
1755;2015-07-30;-0.68055874
1756;2015-07-31;-0.4988672
1757;2015-08-03;-0.25780806
1758;2015-08-04;-0.5391556
1759;2015-08-05;-0.3228595
1760;2015-08-06;-0.6616005
1761;2015-08-07;-0.55153257
1762;2015-08-10;-0.4233231
1763;2015-08-11;-0.24588332
1764;2015-08-12;-0.7259131
1765;2015-08-13;-0.59874403
1766;2015-08-14;-0.41900712
1767;2015-08-17;-0.5204385
1768;2015-08-18;-0.62445754
1769;2015-08-19;-0.5533586
1770;2015-08-20;-0.22110184
1771;2015-08-21;-0.3182434
1772;2015-08-24;-0.72292197
1773;2015-08-25;-0.2719968
1774;2015-08-26;-0.11766203
1775;2015-08-27;-0.6303625
1776;2015-08-28;-0.68467724
1777;2015-08-31;-0.2563612
1778;2015-09-01;-0.0827715
1779;2015-09-02;-0.08010638
1780;2015-09-03;-0.42776957
1781;2015-09-04;-0.21644345
1782;2015-09-08;-0.5112848
1783;2015-09-09;-0.31841704
1784;2015-09-10;-0.36797553
1785;2015-09-11;-0.39875808
1786;2015-09-14;-0.6088375
1787;2015-09-15;-0.56374204
1788;2015-09-16;-0.33584628
1789;2015-09-17;-0.3310794
1790;2015-09-18;-0.72402984
1791;2015-09-21;-0.52904797
1792;2015-09-22;-0.48160523
1793;2015-09-23;0.19395658
1794;2015-09-24;-0.62689054
1795;2015-09-25;-0.7121395
1796;2015-09-28;-0.32831287
1797;2015-09-29;-0.13155419
1798;2015-09-30;-0.36452088
1799;2015-10-01;-0.592286
1800;2015-10-02;-0.28505722
1801;2015-10-05;-0.20120275
1802;2015-10-06;-0.5505914
1803;2015-10-07;-0.27851343
1804;2015-10-08;-0.49150234
1805;2015-10-09;-0.5333322
1806;2015-10-12;-0.23406704
1807;2015-10-13;-0.20188081
1808;2015-10-14;-0.61525023
1809;2015-10-15;-0.2853923
1810;2015-10-16;-0.46398124
1811;2015-10-19;-0.66023046
1812;2015-10-20;0.06607542
1813;2015-10-21;-0.26801506
1814;2015-10-22;-0.26824996
1815;2015-10-23;-0.51942635
1816;2015-10-26;-0.52426016
1817;2015-10-27;-0.584223
1818;2015-10-28;-0.8138178
1819;2015-10-29;-0.058424525
1820;2015-10-30;-0.5623875
1821;2015-11-02;-0.23000836
1822;2015-11-03;-0.4751936
1823;2015-11-04;-0.20571974
1824;2015-11-05;-0.057089586
1825;2015-11-06;-0.52947295
1826;2015-11-09;-0.34997505
1827;2015-11-10;-0.51061314
1828;2015-11-11;-0.12069552
1829;2015-11-12;-0.20647189
1830;2015-11-13;-0.1758751
1831;2015-11-16;-0.31296712
1832;2015-11-17;-0.29893613
1833;2015-11-18;-0.017150462
1834;2015-11-19;-0.7070399
1835;2015-11-20;0.014001399
1836;2015-11-23;-0.6087983
1837;2015-11-24;-0.4593579
1838;2015-11-25;-0.57366705
1839;2015-11-27;-0.52362233
1840;2015-11-30;-0.17255548
1841;2015-12-01;-0.47451204
1842;2015-12-02;-0.4791306
1843;2015-12-03;-0.09232558
1844;2015-12-04;-0.094863035
1845;2015-12-07;-0.22901979
1846;2015-12-08;-0.14098474
1847;2015-12-09;-0.39303383
1848;2015-12-10;-0.49663
1849;2015-12-11;-0.3501069
1850;2015-12-14;-0.6483494
1851;2015-12-15;-0.19011268
1852;2015-12-16;-0.5788519
1853;2015-12-17;-0.28957638
1854;2015-12-18;-0.24559936
1855;2015-12-21;-0.41737238
1856;2015-12-22;-0.059898414
1857;2015-12-23;-0.2823904
1858;2015-12-24;-0.54890215
1859;2015-12-28;-0.36834034
1860;2015-12-29;-0.57490915
1861;2015-12-30;-0.50347424
1862;2015-12-31;-0.23666883
1863;2016-01-04;-0.6062507
1864;2016-01-05;-0.58360827
1865;2016-01-06;-0.87511694
1866;2016-01-07;-0.6970278
1867;2016-01-08;-0.66699344
1868;2016-01-11;-0.6590456
1869;2016-01-12;-0.7493528
1870;2016-01-13;-0.0121446075
1871;2016-01-14;-0.6967897
1872;2016-01-15;-0.45855182
1873;2016-01-19;-0.794946
1874;2016-01-20;-0.18991467
1875;2016-01-21;-0.5253895
1876;2016-01-22;-0.6370928
1877;2016-01-25;-0.14393859
1878;2016-01-26;-0.6734777
1879;2016-01-27;-0.47306615
1880;2016-01-28;-0.7039223
1881;2016-01-29;-0.52389264
1882;2016-02-01;-0.48062104
1883;2016-02-02;-0.7472297
1884;2016-02-03;-0.2609178
1885;2016-02-04;-0.58392847
1886;2016-02-05;-0.4135024
1887;2016-02-08;-0.54605424
1888;2016-02-09;-0.20562544
1889;2016-02-10;-0.789631
1890;2016-02-11;-0.7312622
1891;2016-02-12;-0.43125066
1892;2016-02-16;-0.3776927
1893;2016-02-17;-0.5611881
1894;2016-02-18;-0.5791429
1895;2016-02-19;-0.28273278
1896;2016-02-22;-0.7389766
1897;2016-02-23;-0.23655763
1898;2016-02-24;0.0002826929
1899;2016-02-25;-0.36601302
1900;2016-02-26;-0.24858952
1901;2016-02-29;-0.48435324
1902;2016-03-01;-0.09309417
1903;2016-03-02;-0.5426065
1904;2016-03-03;-0.51288235
1905;2016-03-04;-0.59882176
1906;2016-03-07;-0.09465377
1907;2016-03-08;-0.19535711
1908;2016-03-09;-0.31501263
1909;2016-03-10;-0.7963844
1910;2016-03-11;-0.3371316
1911;2016-03-14;-0.06539073
1912;2016-03-15;-0.50422925
1913;2016-03-16;-0.2712738
1914;2016-03-17;-0.5347397
1915;2016-03-18;-0.8504776
1916;2016-03-21;-0.3276392
1917;2016-03-22;-0.6413954
1918;2016-03-23;-0.623783
1919;2016-03-24;-0.48636216
1920;2016-03-28;-0.5714238
1921;2016-03-29;-0.47129077
1922;2016-03-30;-0.3510854
1923;2016-03-31;-0.43406028
1924;2016-04-01;-0.57443917
1925;2016-04-04;-0.29552168
1926;2016-04-05;-0.5374348
1927;2016-04-06;-0.22904363
1928;2016-04-07;0.050764073
1929;2016-04-08;-0.38709807
1930;2016-04-11;-0.28929406
1931;2016-04-12;-0.2004667
1932;2016-04-13;-0.30967277
1933;2016-04-14;-0.23917635
1934;2016-04-15;-0.83660775
1935;2016-04-18;-0.7189084
1936;2016-04-19;-0.5489436
1937;2016-04-20;-0.695089
1938;2016-04-21;-0.31347203
1939;2016-04-22;-0.07289823
1940;2016-04-25;-0.63570106
1941;2016-04-26;-0.46458465
1942;2016-04-27;-0.29083157
1943;2016-04-28;-0.58559215
1944;2016-04-29;-0.55828035
1945;2016-05-02;-0.6304621
1946;2016-05-03;-0.2695009
1947;2016-05-04;-0.55454934
1948;2016-05-05;-0.3137854
1949;2016-05-06;0.09689641
1950;2016-05-09;-0.30432248
1951;2016-05-10;-0.22678074
1952;2016-05-11;-0.522327
1953;2016-05-12;-0.52420735
1954;2016-05-13;-0.5114466
1955;2016-05-16;-0.2195957
1956;2016-05-17;0.20477352
1957;2016-05-18;-0.43968526
1958;2016-05-19;-0.64935887
1959;2016-05-20;-0.5458418
1960;2016-05-23;-0.52704704
1961;2016-05-24;-0.42985183
1962;2016-05-25;-0.28056058
1963;2016-05-26;-0.34064054
1964;2016-05-27;-0.7288885
1965;2016-05-31;-0.5788859
1966;2016-06-01;-0.7486196
1967;2016-06-02;-0.18911521
1968;2016-06-03;-0.46415186
1969;2016-06-06;-0.5816716
1970;2016-06-07;-0.28024954
1971;2016-06-08;-0.7087852
1972;2016-06-09;-0.46044245
1973;2016-06-10;-0.86235714
1974;2016-06-13;-0.5423491
1975;2016-06-14;-0.45908886
1976;2016-06-15;-0.32784614
1977;2016-06-16;-0.09696053
1978;2016-06-17;-0.58930194
1979;2016-06-20;-0.22520414
1980;2016-06-21;-0.557093
1981;2016-06-22;-0.19225658
1982;2016-06-23;-0.40731955
1983;2016-06-24;-0.35169196
1984;2016-06-27;-0.33286747
1985;2016-06-28;-0.30283847
1986;2016-06-29;-0.4002211
1987;2016-06-30;-0.45625335
1988;2016-07-01;-0.21911983
